f_0,f_1,f_2,f_3,f_4,f_5,f_6,f_7,f_8,f_9,f_10,f_11,f_12,f_13,f_14,f_15,f_16,f_17,f_18,f_19,f_20,f_21,f_22,f_23,f_24,f_25,f_26,f_27,f_28,f_29,f_30,f_31,f_32,f_33,f_34,f_35,f_36,f_37,f_38,f_39,f_40,f_41,f_42,f_43,f_44,f_45,f_46,f_47,f_48,f_49,f_50,f_51,f_52,f_53,f_54,f_55,f_56,f_57,f_58,f_59,f_60,f_61,f_62,f_63,f_64,f_65,f_66,f_67,f_68,f_69,f_70,f_71,f_72,f_73,f_74,f_75,f_76,f_77,f_78,f_79,f_80,f_81,f_82,f_83,f_84,f_85,f_86,f_87,f_88,f_89,f_90,f_91,f_92,f_93,f_94,f_95,f_96,f_97,f_98,f_99,f_100,f_101,f_102,f_103,f_104,f_105,f_106,f_107,f_108,f_109,f_110,f_111,f_112,f_113,f_114,f_115,f_116,f_117,f_118,f_119,f_120,f_121,f_122,f_123,f_124,f_125,f_126,f_127,f_128,f_129,f_130,f_131,f_132,f_133,f_134,f_135,f_136,f_137,f_138,f_139,f_140,f_141,f_142,f_143,f_144,f_145,f_146,f_147,f_148,f_149,f_150,f_151,f_152,f_153,f_154,f_155,f_156,f_157,f_158,f_159,f_160,f_161,f_162,f_163,f_164,f_165,f_166,f_167,f_168,f_169,f_170,f_171,f_172,f_173,f_174,f_175,f_176,f_177,f_178,f_179,f_180,f_181,f_182,f_183,f_184,f_185,f_186,f_187,f_188,f_189,f_190,f_191,f_192,f_193,f_194,f_195,f_196,f_197,f_198,f_199,f_200,f_201,f_202,f_203,f_204,f_205,f_206,f_207,f_208,f_209
554.498,237.668,0.538084,559.82,262.503,0.560539,568.689,286.451,0.685035,576.672,308.626,0.715035,589.09,330.8,0.66655,604.168,351.2,0.685161,620.134,371.601,0.674592,644.969,384.905,0.703744,672.465,387.566,0.594925,702.622,381.357,0.662161,721.248,359.183,0.571329,733.666,329.026,0.509504,744.31,300.643,0.25252,743.422,266.938,0.156877,732.779,243.877,0.0909733,710.605,219.929,0.064663,668.917,220.816,0.110377,569.576,215.494,0.661925,576.672,200.415,0.784388,590.864,191.546,0.748618,605.942,187.111,0.735048,621.021,189.772,0.619638,651.178,186.224,0.359091,655.612,184.45,0.450036,662.708,180.015,0.596651,675.126,185.337,0.664587,680.448,193.32,0.493026,641.421,213.72,0.573801,646.743,229.685,0.673257,652.952,250.086,0.651173,654.725,265.164,0.717403,632.551,277.582,0.812561,643.195,279.356,0.786253,654.725,283.79,0.79189,662.708,278.469,0.796517,669.804,273.147,0.746613,590.864,222.59,0.823753,598.846,218.155,0.823091,610.377,216.381,0.836321,618.36,219.042,0.821575,610.377,221.703,0.868725,598.846,222.59,0.875861,653.839,210.172,0.727113,657.386,206.624,0.719624,663.595,206.624,0.777256,668.03,209.285,0.787881,662.708,211.059,0.801698,657.386,212.833,0.671647,619.247,308.626,0.84324,633.438,300.643,0.886306,647.63,299.756,0.906,657.386,299.756,0.890959,668.917,295.321,0.861656,686.656,293.547,0.852114,704.396,294.434,0.718473,693.752,316.608,0.743961,676.9,328.139,0.788743,661.821,332.574,0.764796,647.63,332.574,0.777455,632.551,327.252,0.856061,625.455,310.4,0.873894,647.63,305.965,0.843881,660.047,305.965,0.857322,669.804,300.643,0.856802,697.3,298.869,0.806105,675.126,314.834,0.810465,660.934,321.043,0.877972,647.63,321.043,0.865362,604.168,219.929,0.808611,660.934,208.398,0.864545
638.094,254.025,0.326711,638.872,275.043,0.184772,643.543,285.94,0.214305,806.231,292.168,0.0172908,761.862,334.202,0.0293344,638.094,260.253,0.0460788,638.872,264.923,0.0937122,637.315,271.151,0.0118654,637.315,271.151,0.00732972,813.237,241.571,0.00186916,581.27,382.464,0.0206712,581.27,382.464,0.00150839,669.23,425.276,0.0349438,804.674,304.622,0.0755617,812.458,296.06,0.147877,815.572,264.923,0.353339,813.237,231.451,0.419423,636.537,222.889,0.705576,640.429,220.554,0.752092,646.656,218.218,0.794011,653.662,218.218,0.75564,662.225,220.554,0.753209,712.043,211.991,0.751821,725.276,208.099,0.805735,739.288,205.764,0.767555,754.077,209.656,0.671936,764.197,216.662,0.539987,690.247,245.463,0.56674,682.463,262.588,0.286201,664.56,272.707,0.178429,645.1,284.384,0.0783328,588.275,433.839,0.0170295,665.338,442.402,0.0120217,670.787,442.402,0.0181697,656.776,292.168,0.00860942,656.776,295.281,0.0556633,648.213,254.804,0.679947,654.44,253.247,0.753671,661.446,252.469,0.763168,669.23,251.69,0.719615,663.003,254.025,0.794237,655.997,257.139,0.683739,719.827,242.349,0.621885,726.833,241.571,0.671512,733.839,243.128,0.706738,741.623,247.02,0.754121,733.839,247.02,0.747403,726.833,245.463,0.678996,659.111,442.402,0.000386947,663.781,434.617,0.00768525,645.1,259.474,0.0227977,657.554,442.402,0.00596457,589.054,428.39,0.00340367,807.788,317.077,0.001067,807.788,317.077,0.00752386,639.651,220.554,0.00106653,701.145,253.247,0.00241347,643.543,260.253,0.00130251,658.333,442.402,0.000357517,664.56,435.396,0.000128434,663.781,434.617,0.000410112,657.554,442.402,0.0067007,657.554,442.402,0.010116,651.327,259.474,0.00843222,807.788,317.077,0.00143561,670.009,253.247,0.00231951,658.333,442.402,0.015689,657.554,442.402,0.00481042,658.333,254.025,0.755193,730.725,243.906,0.719177
800.695,253.097,0.689038,801.595,268.402,0.792982,803.396,283.707,0.824032,809.698,300.812,0.789556,816.9,318.818,0.822428,824.103,334.123,0.853915,832.206,351.229,0.806228,842.109,363.833,0.802885,859.214,369.235,0.827478,882.622,363.833,0.804192,906.93,353.03,0.744361,925.836,337.724,0.770957,942.942,319.719,0.821829,953.745,298.111,0.830383,958.247,275.604,0.783745,958.247,253.097,0.733252,954.646,229.689,0.712096,795.293,224.287,0.817255,798.895,218.885,0.858608,804.296,217.085,0.902027,810.598,217.085,0.86766,817.801,217.985,0.86334,857.414,208.982,0.760653,869.118,202.68,0.855351,882.622,197.278,0.91679,897.027,199.079,0.85545,910.531,208.982,0.828576,839.408,233.29,0.880187,839.408,245.894,0.913218,838.508,255.798,0.877578,837.607,268.402,0.801868,831.305,283.707,0.851222,837.607,283.707,0.842041,843.909,283.707,0.826927,852.012,281.906,0.810644,860.115,276.504,0.824446,806.097,246.795,0.898768,810.598,240.493,0.922054,817.801,239.592,0.863884,825.003,240.493,0.810789,817.801,245.894,0.831962,811.499,247.695,0.90619,872.719,232.39,0.880967,878.121,225.188,0.874698,888.924,224.287,0.906812,897.027,226.988,0.912651,889.824,233.29,0.949594,881.722,233.29,0.89309,832.206,313.417,0.896763,833.106,307.114,0.838792,839.408,304.414,0.891896,846.61,304.414,0.904783,855.613,299.012,0.842844,867.317,300.812,0.885999,877.22,305.314,0.815934,869.118,312.516,0.906182,861.015,318.818,0.941385,852.012,319.719,0.875532,843.909,320.619,0.880733,837.607,319.719,0.956329,837.607,312.516,0.921248,842.109,311.616,0.879126,847.51,310.716,0.903444,857.414,306.214,0.838892,867.317,305.314,0.80017,858.314,306.214,0.836334,847.51,310.716,0.893263,842.109,311.616,0.872974,816.0,240.493,0.810393,882.622,226.988,0.906183
312.546,153.039,0.597792,310.638,182.618,0.65717,312.546,213.151,0.678843,325.905,240.821,0.664255,346.896,264.675,0.657104,374.567,280.896,0.707396,400.329,295.208,0.69505,428.954,305.704,0.767417,458.532,310.475,0.802143,474.753,301.888,0.81964,483.341,280.896,0.831643,493.836,258.95,0.792679,502.424,240.821,0.82726,507.195,219.83,0.788973,511.011,201.701,0.742638,509.103,182.618,0.729697,504.332,166.397,0.702944,381.246,141.589,0.524528,394.604,130.139,0.714868,413.687,127.277,0.862368,434.679,128.231,0.858416,450.899,134.91,0.732431,481.432,134.91,0.840659,488.111,133.002,0.848169,494.79,131.093,0.817571,500.515,132.048,0.802752,505.286,134.91,0.810167,468.074,153.039,0.834114,473.799,166.397,0.939831,478.57,179.755,0.832904,482.386,191.205,0.856907,450.899,209.334,0.874655,459.487,212.197,0.93432,470.937,213.151,0.796391,477.616,212.197,0.807508,482.386,210.288,0.726255,398.421,156.856,0.836777,411.779,152.085,0.826834,421.32,151.131,0.896096,430.862,154.947,0.810766,421.32,157.81,0.872179,411.779,157.81,0.879103,475.707,157.81,0.886913,482.386,151.131,0.888637,490.02,151.131,0.882697,495.745,157.81,0.838632,489.066,158.764,0.82625,482.386,158.764,0.877232,411.779,235.097,0.833122,431.816,233.188,0.774774,451.853,229.372,0.810768,467.12,233.188,0.880509,473.799,230.326,0.874602,480.478,233.188,0.836785,483.341,235.097,0.826519,478.57,241.776,0.80073,472.845,242.73,0.844144,465.212,242.73,0.831745,449.945,242.73,0.760563,429.908,241.776,0.812416,418.458,236.051,0.771201,450.899,235.097,0.751164,466.166,235.097,0.867173,471.891,235.097,0.833546,476.661,235.097,0.854865,471.891,235.097,0.823919,466.166,235.097,0.857677,450.899,235.097,0.718418,414.641,153.039,0.768349,483.341,154.947,0.762395
821.819,272.986,0.788554,821.819,291.27,0.822217,827.044,307.813,0.823412,831.397,326.098,0.75243,838.362,342.641,0.755296,847.94,359.184,0.745707,855.776,374.856,0.812458,868.836,384.434,0.799229,884.509,389.658,0.810813,908.888,383.563,0.739681,931.526,372.244,0.732535,949.81,359.184,0.708404,967.224,341.77,0.806467,975.931,320.874,0.795061,981.155,297.365,0.789739,981.155,273.857,0.789235,980.284,252.089,0.752068,817.466,245.124,0.777294,821.819,239.9,0.821015,828.785,238.158,0.887776,837.492,237.288,0.858741,847.069,238.158,0.828748,885.38,231.193,0.79784,898.44,224.227,0.885629,912.371,223.357,0.89288,926.302,224.227,0.889262,938.491,231.193,0.824136,869.707,258.184,0.897824,869.707,271.244,0.892224,868.836,284.305,0.824139,867.966,296.494,0.727817,858.388,308.684,0.784502,864.483,311.296,0.838561,871.448,311.296,0.877378,881.897,307.813,0.876984,889.733,305.201,0.814109,829.656,267.762,0.857398,835.75,264.279,0.871435,843.587,262.538,0.811389,852.293,265.15,0.781099,844.457,269.503,0.780024,835.75,271.244,0.852525,898.44,258.184,0.928775,906.276,251.219,0.897675,917.595,250.348,0.889438,926.302,252.96,0.906402,918.466,259.055,0.954481,908.888,259.926,0.84375,856.647,340.899,0.868504,861.871,333.934,0.8662,868.836,328.71,0.856964,876.673,328.71,0.89644,884.509,326.968,0.87628,897.569,328.71,0.971819,909.759,333.934,0.833819,899.31,341.77,0.91144,890.604,348.736,0.940966,878.414,349.606,0.904732,870.578,349.606,0.94512,862.742,347.865,0.890243,862.742,340.899,0.860169,869.707,337.417,0.871313,876.673,336.546,0.894958,886.25,335.675,0.869288,902.793,334.805,0.773958,886.25,335.675,0.877445,876.673,336.546,0.89151,869.707,337.417,0.881912,841.845,265.15,0.869345,912.371,252.96,0.927072
829.826,271.79,0.752705,828.197,289.714,0.784665,829.012,306.009,0.794762,833.9,325.563,0.776943,835.53,343.487,0.781786,841.233,362.226,0.743828,847.751,377.706,0.803443,855.083,391.557,0.743323,871.378,398.89,0.704127,895.006,398.89,0.682129,921.077,390.742,0.75413,942.261,378.521,0.727589,960.185,363.041,0.773362,972.406,343.487,0.775603,982.998,319.86,0.745957,987.071,297.862,0.759546,991.145,273.42,0.735358,830.641,241.645,0.785879,836.344,239.201,0.872318,842.862,239.201,0.883375,850.195,240.015,0.861042,856.713,243.274,0.791581,903.153,241.645,0.719763,915.374,239.201,0.849515,928.41,239.201,0.851656,941.446,244.089,0.786845,952.038,253.051,0.839674,878.711,266.902,0.81647,874.637,279.938,0.872348,873.008,293.788,0.795612,868.934,307.639,0.738934,858.342,318.23,0.82334,864.046,321.489,0.810538,873.008,323.934,0.922163,881.155,323.934,0.89343,891.747,320.675,0.764799,839.603,266.902,0.827696,846.121,264.457,0.829688,854.269,265.272,0.880647,860.787,270.161,0.773129,854.269,272.605,0.856864,845.307,271.79,0.821932,907.227,273.42,0.872493,916.189,267.716,0.813872,926.781,267.716,0.89524,934.113,273.42,0.842798,926.781,279.123,0.928262,917.004,279.123,0.863767,852.639,349.19,0.799476,855.898,343.487,0.843904,863.231,339.414,0.765027,871.378,343.487,0.806661,881.155,342.673,0.849145,892.561,345.117,0.844655,902.338,351.635,0.826313,893.376,359.782,0.855003,881.155,363.856,0.910732,868.934,363.856,0.902314,860.787,363.041,0.890581,855.083,356.523,0.865366,855.898,350.005,0.813404,863.231,350.005,0.847784,869.749,350.82,0.866626,880.34,350.82,0.91468,894.191,351.635,0.787393,881.155,350.82,0.9256,869.749,350.82,0.849166,863.231,350.005,0.866568,850.195,266.087,0.783507,920.263,272.605,0.933668
547.18,308.352,0.860299,554.499,350.434,0.868434,569.136,394.345,0.821854,583.773,436.427,0.794066,609.388,478.509,0.756815,636.833,511.443,0.80082,667.937,540.717,0.835701,699.041,566.332,0.833393,742.953,569.991,0.803169,801.502,555.354,0.783315,847.243,526.08,0.724522,887.495,483.998,0.766939,916.769,438.257,0.823293,931.407,392.515,0.844283,935.066,335.796,0.824431,931.407,288.225,0.796587,918.599,233.336,0.849297,541.691,249.803,0.756436,552.669,231.506,0.927467,578.284,222.358,0.828525,598.41,220.528,0.84026,625.855,229.677,0.892504,710.019,202.232,0.810472,739.293,182.106,0.800323,770.397,169.298,0.88541,805.161,172.958,0.818433,834.435,189.424,0.819287,673.426,260.781,0.840569,680.745,290.055,0.8799,682.574,317.5,0.884418,682.574,346.774,0.874739,655.13,381.538,0.822592,673.426,385.197,0.828345,697.211,385.197,0.919837,720.997,374.219,0.820303,742.953,363.241,0.906016,580.114,293.714,0.855564,592.922,279.077,0.876272,613.048,275.418,0.931767,638.663,288.225,0.906539,618.537,293.714,0.8615,596.581,302.863,0.897548,742.953,260.781,0.932343,761.249,236.995,0.842938,786.864,231.506,0.944733,814.309,235.166,0.905688,796.013,249.803,0.862006,770.397,260.781,0.912798,666.107,452.894,0.805288,678.915,438.257,0.845072,693.552,432.768,0.829452,710.019,434.597,0.855506,726.486,423.619,0.912618,752.101,421.79,0.820422,785.035,423.619,0.792077,755.76,438.257,0.869664,733.805,452.894,0.843377,713.678,458.383,0.852107,699.041,463.872,0.915257,682.574,463.872,0.866543,673.426,452.894,0.844079,697.211,445.575,0.876412,711.849,440.086,0.890396,728.316,436.427,0.921328,770.397,423.619,0.803593,728.316,436.427,0.920717,711.849,440.086,0.885097,697.211,443.746,0.879811,607.559,286.396,0.816122,775.886,244.314,0.798209
312.547,153.043,0.59712,310.638,182.622,0.656488,312.547,213.155,0.678713,325.905,240.826,0.665856,346.896,264.68,0.656168,374.567,280.901,0.706382,400.33,295.213,0.693615,428.955,305.709,0.767777,458.534,310.48,0.803164,474.755,301.892,0.818997,483.342,280.901,0.831697,493.838,258.955,0.792543,502.425,240.826,0.827483,507.196,219.834,0.788481,511.013,201.705,0.742168,509.105,182.622,0.728733,504.334,166.401,0.703112,381.246,141.593,0.527343,394.605,131.097,0.714694,413.688,127.28,0.862889,434.68,128.234,0.857326,450.901,134.913,0.732929,481.434,134.913,0.841277,488.113,133.005,0.848362,494.792,131.097,0.817933,500.517,132.051,0.802413,505.288,134.913,0.809337,468.076,153.043,0.834014,473.801,166.401,0.939373,478.571,179.759,0.83287,482.388,191.209,0.857241,450.901,209.338,0.874518,459.488,212.201,0.933505,470.938,213.155,0.795235,477.617,212.201,0.806986,482.388,210.292,0.725728,398.421,156.859,0.835728,411.78,152.088,0.826168,421.321,151.134,0.894649,430.863,154.951,0.810687,421.321,157.813,0.87137,411.78,157.813,0.880063,475.709,157.813,0.886348,482.388,151.134,0.888476,490.021,151.134,0.883027,495.746,157.813,0.83936,489.067,158.768,0.827295,482.388,158.768,0.877576,411.78,235.101,0.834536,431.817,233.192,0.775617,451.855,229.376,0.810685,467.121,233.192,0.88025,473.801,230.33,0.874831,480.48,233.192,0.836965,483.342,235.101,0.826217,478.571,241.78,0.801293,472.846,242.734,0.843673,465.213,242.734,0.830287,449.946,242.734,0.760957,429.909,241.78,0.813891,418.459,236.055,0.771925,450.901,235.101,0.751893,466.167,235.101,0.867433,471.892,235.101,0.834197,476.663,235.101,0.854664,471.892,235.101,0.824258,466.167,235.101,0.857799,450.901,235.101,0.718982,414.642,153.043,0.766419,483.342,154.951,0.762074
550.612,310.661,0.839174,556.127,351.105,0.817985,570.834,393.386,0.782045,585.54,437.506,0.801853,609.438,479.787,0.802219,638.852,512.877,0.781524,668.265,542.29,0.808057,701.355,568.027,0.893319,745.474,569.865,0.829917,802.463,556.997,0.776159,850.259,525.745,0.729923,890.702,487.141,0.745814,920.115,439.344,0.804591,934.822,391.548,0.858427,936.66,336.398,0.818578,932.984,288.601,0.821345,921.954,233.452,0.823961,545.097,246.32,0.784581,557.965,231.613,0.891105,581.864,226.098,0.863579,600.247,226.098,0.813412,625.983,229.775,0.906793,714.223,202.2,0.839424,743.636,185.655,0.872678,774.888,170.949,0.925353,811.654,172.787,0.807449,837.391,191.17,0.751214,675.618,261.027,0.818162,682.971,290.44,0.894187,684.81,319.853,0.923132,686.648,349.266,0.897337,657.235,389.709,0.842664,675.618,391.548,0.874176,699.516,391.548,0.972125,723.415,376.841,0.855897,745.474,363.973,0.905107,581.864,295.955,0.852826,596.57,279.41,0.870094,614.953,275.733,0.912127,640.69,288.601,0.942084,620.468,297.793,0.832233,598.408,303.308,0.922941,745.474,261.027,0.944485,763.858,240.805,0.830015,789.594,231.613,0.923784,817.169,240.805,0.861144,800.624,257.35,0.854803,773.049,261.027,0.951525,668.265,454.051,0.835692,681.133,443.021,0.835559,697.678,435.667,0.896177,714.223,435.667,0.937837,728.93,426.476,0.859088,756.504,424.638,0.84629,787.756,426.476,0.753534,758.343,441.182,0.849451,736.283,452.212,0.862863,716.061,455.889,0.861682,701.355,461.404,0.913952,684.81,461.404,0.881566,681.133,452.212,0.851578,699.516,448.536,0.914975,714.223,446.697,0.893104,730.768,437.506,0.927243,773.049,431.991,0.725136,730.768,437.506,0.935145,714.223,444.859,0.883251,699.516,448.536,0.902577,611.277,286.763,0.861724,780.403,244.482,0.815186
621.578,332.346,0.81578,627.099,378.358,0.84086,639.983,422.531,0.810363,654.707,466.703,0.795002,671.272,509.035,0.75875,698.879,549.526,0.829201,728.328,580.814,0.812437,761.457,606.582,0.803677,809.31,608.422,0.764213,864.525,599.219,0.728875,916.06,571.612,0.739117,951.029,532.961,0.787827,980.477,488.789,0.870149,997.042,440.936,0.81375,1006.24,387.561,0.842327,998.883,336.027,0.75563,995.201,282.652,0.841193,625.259,271.609,0.785271,639.983,255.044,0.891061,658.388,251.363,0.820416,685.996,253.204,0.889958,711.763,256.885,0.868862,794.586,240.32,0.812607,827.715,223.755,0.823105,860.844,210.872,0.91842,892.133,214.553,0.812106,921.581,238.48,0.857089,757.776,295.535,0.847824,759.616,324.984,0.905282,759.616,354.432,0.86068,761.457,383.88,0.831703,732.009,418.85,0.831515,754.095,424.371,0.846998,772.5,426.212,0.942002,798.267,417.009,0.865221,818.513,405.966,0.827009,656.548,323.143,0.863233,671.272,310.259,0.888589,695.198,306.578,0.823542,715.444,315.781,0.863376,698.879,326.824,0.914515,671.272,328.665,0.891611,827.715,299.216,0.886698,846.12,280.811,0.894068,873.728,271.609,0.898531,893.973,282.652,0.871956,877.409,297.376,0.93568,847.961,299.216,0.917868,730.168,501.672,0.852588,743.052,475.905,0.905134,759.616,463.022,0.897948,776.181,466.703,0.847784,800.107,459.341,0.882251,827.715,463.022,0.831741,859.004,475.905,0.8753,833.237,497.991,0.841829,807.469,507.194,0.840827,787.224,518.237,0.90425,768.819,518.237,0.856492,744.892,514.556,0.836462,743.052,494.31,0.82024,761.457,488.789,0.868571,781.702,486.948,0.839775,801.948,477.746,0.861721,846.12,475.905,0.833882,801.948,477.746,0.859406,781.702,486.948,0.838822,761.457,488.789,0.860343,685.996,313.94,0.859068,860.844,284.492,0.90269
457.574,293.74,0.731606,457.574,321.971,0.744661,460.599,350.202,0.74731,464.632,378.434,0.777866,475.723,407.673,0.684632,488.83,433.888,0.679812,510.004,457.078,0.709733,533.194,475.227,0.795329,559.409,482.285,0.847812,588.648,475.227,0.752914,610.83,459.095,0.709129,630.995,440.946,0.727815,644.103,415.739,0.761094,651.16,386.5,0.789073,655.193,359.277,0.794837,656.202,330.037,0.809839,661.243,305.839,0.69549,490.847,273.574,0.736369,501.938,263.492,0.840375,518.07,257.442,0.887976,535.21,257.442,0.89156,551.342,261.475,0.793167,584.615,264.5,0.823978,600.747,261.475,0.808455,616.879,261.475,0.855825,632.003,264.5,0.919079,643.094,272.566,0.809057,568.483,296.764,0.82128,568.483,315.921,0.813314,568.483,337.095,0.798256,569.491,358.268,0.705619,550.334,368.351,0.827842,559.409,371.376,0.880199,568.483,374.401,0.843638,577.557,371.376,0.872769,585.623,369.359,0.918124,503.954,296.764,0.918802,517.062,288.698,0.914305,531.177,288.698,0.853128,541.26,298.781,0.823002,528.152,304.831,0.898277,516.053,304.831,0.895564,593.689,302.814,0.823144,606.797,292.731,0.844409,619.904,291.723,0.83976,629.987,299.789,0.823275,619.904,306.847,0.866962,606.797,305.839,0.935418,528.152,409.69,0.852492,542.268,403.64,0.878177,557.392,401.624,0.835894,568.483,402.632,0.885959,581.59,401.624,0.900086,591.673,403.64,0.916487,603.772,409.69,0.847273,593.689,423.805,0.835417,582.599,433.888,0.897818,566.466,434.896,0.869449,551.342,433.888,0.910776,536.219,425.822,0.846972,535.21,410.698,0.846195,552.351,409.69,0.848586,567.475,409.69,0.892714,582.599,409.69,0.890342,596.714,410.698,0.800156,582.599,417.756,0.874612,567.475,419.772,0.837206,551.342,418.764,0.83225,524.119,294.748,0.744179,612.846,297.773,0.831933
566.34,252.971,0.815888,575.605,299.296,0.84022,586.723,343.768,0.786217,601.547,388.24,0.775652,620.077,430.859,0.79429,646.019,469.772,0.796252,677.52,503.126,0.786129,712.727,527.215,0.818822,762.758,536.48,0.72534,814.642,525.362,0.733634,860.967,495.714,0.712252,901.733,454.948,0.793785,931.381,410.476,0.859032,948.058,364.151,0.871915,955.47,314.12,0.780932,953.617,260.383,0.827834,949.911,206.646,0.79658,573.752,189.969,0.784871,590.429,173.292,0.90696,608.959,169.586,0.813773,636.754,169.586,0.880199,664.549,173.292,0.920318,744.228,158.468,0.825741,781.288,139.938,0.834582,814.642,128.82,0.909402,853.555,139.938,0.793863,875.791,158.468,0.840258,709.021,210.352,0.822114,710.874,240.0,0.867241,710.874,269.648,0.838606,710.874,299.296,0.824829,681.226,336.356,0.905278,699.756,338.209,0.858438,723.845,338.209,0.931877,746.081,334.503,0.836965,770.17,321.532,0.878533,605.253,241.853,0.856068,620.077,227.029,0.883156,646.019,223.323,0.819947,666.402,234.441,0.884913,649.725,245.559,0.889858,621.93,247.412,0.921779,779.435,217.764,0.881907,799.818,199.234,0.894401,827.613,189.969,0.906704,849.849,201.087,0.858403,829.466,215.911,0.929249,801.671,217.764,0.896713,683.079,412.329,0.869398,694.197,393.799,0.923666,709.021,378.975,0.927907,725.698,380.828,0.906461,744.228,377.122,0.838815,770.17,380.828,0.971428,797.965,393.799,0.887246,779.435,412.329,0.834512,755.346,425.3,0.921801,736.816,432.712,0.840233,716.433,432.712,0.818033,697.903,425.3,0.882002,694.197,408.623,0.907046,710.874,401.211,0.835839,727.551,399.358,0.852834,751.64,395.652,0.896905,784.994,393.799,0.867215,751.64,395.652,0.886905,727.551,399.358,0.841753,712.727,401.211,0.825275,634.901,232.588,0.84703,814.642,202.94,0.911619
172.624,292.591,0.730093,182.965,330.075,0.658459,202.353,362.388,0.654981,215.278,399.872,0.690211,234.667,433.479,0.765273,263.103,460.622,0.638629,296.709,485.181,0.655405,330.315,499.399,0.747176,367.799,503.276,0.78585,400.113,487.766,0.864286,425.964,461.915,0.726048,446.645,432.186,0.734503,459.57,395.995,0.795046,466.033,362.388,0.760722,466.033,322.319,0.725785,460.863,287.421,0.744793,454.4,249.937,0.691781,204.938,260.277,0.741974,213.986,240.889,0.83179,234.667,229.256,0.874876,257.933,225.378,0.806794,283.784,227.963,0.823326,327.73,216.33,0.760932,348.411,202.112,0.814821,370.384,196.942,0.83968,396.235,198.235,0.825708,411.746,213.745,0.728102,317.39,266.74,0.853902,325.145,291.298,0.892192,330.315,321.027,0.838048,338.071,349.463,0.819551,308.342,362.388,0.826552,326.438,364.974,0.884225,340.656,364.974,0.870666,356.166,359.803,0.855876,367.799,350.755,0.899523,233.374,286.128,0.871105,245.007,273.203,0.868412,264.395,270.617,0.927191,281.198,280.958,0.860211,265.688,288.713,0.94497,247.592,290.006,0.895298,356.166,261.57,0.895791,367.799,248.644,0.946402,382.017,246.059,0.862969,398.82,249.937,0.901689,387.187,258.985,0.947179,369.092,261.57,0.9242,296.709,414.09,0.896506,313.512,402.457,0.875249,327.73,394.702,0.915781,347.118,394.702,0.898151,360.044,388.239,0.80599,379.432,386.947,0.906573,398.82,392.117,0.851895,388.48,411.505,0.865918,372.969,424.431,0.848076,353.581,433.479,0.833702,332.9,434.771,0.887039,314.805,427.016,0.863079,307.049,414.09,0.934238,327.73,405.043,0.962108,347.118,403.75,0.914221,367.799,395.995,0.857,389.773,393.41,0.836169,369.092,410.213,0.844139,349.704,416.675,0.861065,329.023,416.675,0.846635,255.348,279.665,0.870424,376.847,251.229,0.931692
523.295,291.878,0.881927,528.889,336.633,0.893098,543.807,381.387,0.813008,560.59,426.142,0.772599,586.697,469.031,0.753006,616.534,502.597,0.785287,644.505,538.028,0.759863,678.071,562.27,0.873804,724.69,562.27,0.797255,782.498,547.352,0.835765,827.253,517.516,0.804432,868.278,476.491,0.735517,898.114,428.006,0.818246,914.897,379.522,0.846366,916.762,323.579,0.843673,913.032,271.366,0.770018,901.844,217.287,0.840172,521.43,234.07,0.763471,534.484,219.152,0.869799,556.861,215.422,0.883033,581.103,215.422,0.83539,603.48,219.152,0.909295,689.26,200.504,0.791328,719.096,174.397,0.856803,752.662,161.344,0.890044,789.957,166.938,0.776873,819.794,185.586,0.765585,653.829,252.718,0.805015,659.423,284.419,0.859325,661.288,314.255,0.873446,663.153,347.821,0.852041,633.316,383.252,0.914798,651.964,383.252,0.88069,676.206,383.252,0.969952,700.448,373.928,0.813538,722.826,366.469,0.88254,556.861,282.554,0.849276,571.779,269.501,0.856577,590.427,265.771,0.894016,616.534,278.825,0.926192,594.156,288.148,0.819162,571.779,291.878,0.903364,722.826,250.853,0.886019,741.473,232.205,0.873689,767.58,222.881,0.882961,795.552,232.205,0.917379,778.769,247.124,0.912264,750.797,250.853,0.915946,638.911,455.978,0.814051,650.099,441.06,0.899051,666.882,428.006,0.870033,685.53,428.006,0.876247,704.178,422.412,0.820844,732.149,424.277,0.81701,767.58,426.142,0.822849,737.744,444.789,0.852385,715.366,459.708,0.806917,692.989,469.031,0.88929,676.206,470.896,0.932368,659.423,469.031,0.846293,648.235,454.113,0.825898,672.477,442.925,0.876533,689.26,442.925,0.916417,706.043,439.195,0.876619,752.662,428.006,0.820619,706.043,439.195,0.876921,691.124,442.925,0.906919,674.341,442.925,0.887637,586.697,276.96,0.856346,758.256,234.07,0.814749
