f_0,f_1,f_2,f_3,f_4,f_5,f_6,f_7,f_8,f_9,f_10,f_11,f_12,f_13,f_14,f_15,f_16,f_17,f_18,f_19,f_20,f_21,f_22,f_23,f_24,f_25,f_26,f_27,f_28,f_29,f_30,f_31,f_32,f_33,f_34,f_35,f_36,f_37,f_38,f_39,f_40,f_41,f_42,f_43,f_44,f_45,f_46,f_47,f_48,f_49,f_50,f_51,f_52,f_53,f_54,f_55,f_56,f_57,f_58,f_59,f_60,f_61,f_62,f_63,f_64,f_65,f_66,f_67,f_68,f_69,f_70,f_71,f_72,f_73,f_74,f_75,f_76,f_77,f_78,f_79,f_80,f_81,f_82,f_83,f_84,f_85,f_86,f_87,f_88,f_89,f_90,f_91,f_92,f_93,f_94,f_95,f_96,f_97,f_98,f_99,f_100,f_101,f_102,f_103,f_104,f_105,f_106,f_107,f_108,f_109,f_110,f_111,f_112,f_113,f_114,f_115,f_116,f_117,f_118,f_119,f_120,f_121,f_122,f_123,f_124,f_125,f_126,f_127,f_128,f_129,f_130,f_131,f_132,f_133,f_134,f_135,f_136,f_137,f_138,f_139,f_140,f_141,f_142,f_143,f_144,f_145,f_146,f_147,f_148,f_149,f_150,f_151,f_152,f_153,f_154,f_155,f_156,f_157,f_158,f_159,f_160,f_161,f_162,f_163,f_164,f_165,f_166,f_167,f_168,f_169,f_170,f_171,f_172,f_173,f_174,f_175,f_176,f_177,f_178,f_179,f_180,f_181,f_182,f_183,f_184,f_185,f_186,f_187,f_188,f_189,f_190,f_191,f_192,f_193,f_194,f_195,f_196,f_197,f_198,f_199,f_200,f_201,f_202,f_203,f_204,f_205,f_206,f_207,f_208,f_209
542.009,240.532,0.661705,543.439,265.565,0.648068,547.016,289.167,0.705741,552.737,312.055,0.629637,564.181,334.942,0.625612,577.055,352.823,0.688425,593.505,371.418,0.682743,614.962,386.438,0.73797,636.419,389.299,0.705986,655.73,381.432,0.728319,668.604,364.266,0.632297,680.763,346.385,0.632777,690.776,324.213,0.714153,695.783,301.326,0.743917,700.074,277.724,0.629336,702.935,246.969,0.444306,702.22,221.221,0.602135,569.903,232.664,0.775952,581.346,226.943,0.837937,593.505,225.512,0.858833,609.24,226.227,0.879494,622.114,229.803,0.843468,647.147,224.797,0.753776,657.876,217.645,0.78758,670.035,214.784,0.836311,681.478,214.784,0.793039,691.492,219.075,0.723932,637.849,249.83,0.88582,638.565,267.711,0.836577,638.565,285.591,0.837596,638.565,304.187,0.801686,621.399,309.194,0.748156,627.836,312.77,0.872691,634.273,317.061,0.861479,639.995,314.2,0.770061,645.002,312.77,0.77589,582.062,255.552,0.846703,592.075,254.836,0.857351,600.658,254.836,0.844246,609.956,254.836,0.837534,600.658,256.982,0.837229,592.075,258.413,0.850219,656.445,249.83,0.851464,665.743,247.684,0.767224,673.611,247.684,0.862567,680.763,249.115,0.805052,673.611,252.691,0.844402,665.743,251.976,0.797977,609.956,338.518,0.788019,619.969,333.511,0.836197,627.836,329.22,0.945763,634.989,330.651,0.844559,642.856,329.22,0.870485,650.724,330.651,0.88341,660.021,335.657,0.858017,651.439,344.24,0.821013,644.286,347.816,0.899814,635.704,349.962,0.80902,627.836,348.531,0.902141,618.538,346.385,0.834076,614.962,338.518,0.806004,627.836,337.088,0.879745,634.989,338.518,0.830229,643.571,336.372,0.866716,655.73,335.657,0.881112,643.571,336.372,0.858299,634.989,339.233,0.834046,627.836,337.803,0.885184,595.651,255.552,0.82773,669.319,249.115,0.865087
502.775,264.137,0.383152,505.238,295.334,0.530784,515.09,325.709,0.503838,533.972,351.98,0.507842,559.422,376.609,0.451383,590.618,389.744,0.552696,628.383,393.849,0.571485,660.4,397.954,0.718183,685.029,390.565,0.779775,697.343,376.609,0.764409,699.806,355.264,0.71333,699.806,333.098,0.710352,700.627,313.395,0.748921,700.627,292.871,0.731022,697.343,273.168,0.755135,693.239,253.465,0.752824,687.492,237.866,0.665527,570.915,248.539,0.641248,583.23,233.762,0.837881,600.47,225.552,0.759555,620.994,221.447,0.848582,639.055,221.447,0.742209,662.042,218.984,0.781706,668.61,210.775,0.871293,675.177,205.028,0.809366,682.566,200.102,0.824622,689.134,200.923,0.747544,655.474,239.508,0.86625,662.863,253.465,0.892823,669.431,269.063,0.867504,676.819,284.661,0.885033,649.728,305.185,0.797102,660.4,305.185,0.787834,670.252,303.543,0.788409,677.64,298.618,0.783038,682.566,292.871,0.798176,597.186,255.107,0.838986,605.396,248.539,0.826051,616.068,246.076,0.912528,623.457,247.718,0.813073,616.889,253.465,0.903324,608.679,258.39,0.84404,662.042,235.404,0.808224,668.61,226.373,0.895739,676.819,221.447,0.864995,682.566,228.015,0.819977,680.103,233.762,0.863126,670.252,237.045,0.776573,631.666,341.308,0.818917,644.802,333.098,0.875911,657.116,326.53,0.813642,669.431,325.709,0.843501,675.177,320.784,0.827665,680.924,319.963,0.815235,685.85,320.784,0.782111,685.029,332.277,0.867471,681.745,339.666,0.910233,675.177,345.412,0.916887,662.042,347.054,0.876041,648.086,345.412,0.849493,641.518,338.845,0.7698,657.937,332.277,0.756217,669.431,330.635,0.802544,675.998,326.53,0.875955,681.745,324.888,0.885882,675.998,331.456,0.932621,670.252,333.919,0.843691,659.579,338.024,0.836954,609.5,251.823,0.849686,669.431,228.836,0.768459
455.851,225.125,0.662541,462.898,257.337,0.720238,470.951,288.543,0.708481,485.043,316.728,0.592664,510.209,336.861,0.547644,537.388,346.927,0.613031,569.6,352.967,0.712016,601.812,356.993,0.688374,633.017,352.967,0.804513,649.123,343.907,0.802984,657.176,322.768,0.759944,658.183,303.642,0.717876,660.196,280.49,0.734738,659.19,258.344,0.711011,657.176,236.198,0.747589,655.163,215.059,0.728948,648.117,193.92,0.703075,511.216,191.907,0.677718,520.275,175.801,0.839561,535.375,166.741,0.867256,553.494,163.721,0.810392,572.62,165.734,0.77187,608.858,158.688,0.859632,616.911,151.642,0.885005,626.978,150.635,0.848156,637.044,151.642,0.820173,642.077,158.688,0.740752,597.785,183.854,0.846979,602.819,198.953,0.831124,609.865,212.039,0.808676,616.911,224.119,0.857742,592.752,246.265,0.926766,602.819,247.271,0.888181,614.898,247.271,0.897327,620.938,245.258,0.808092,625.971,240.225,0.885217,536.381,201.973,0.875265,544.434,194.927,0.869705,554.501,191.907,0.861364,565.573,196.94,0.833571,557.52,200.966,0.873579,546.448,204.993,0.846785,613.891,188.887,0.842152,619.931,182.847,0.901083,631.004,180.834,0.867686,637.044,184.86,0.849207,632.011,190.9,0.933251,622.951,190.9,0.93146,584.699,294.583,0.884022,598.792,281.497,0.917725,608.858,273.444,0.896842,616.911,273.444,0.900714,623.958,271.43,0.913208,632.011,274.45,0.861605,636.037,283.51,0.754219,633.017,294.583,0.828717,627.984,298.609,0.834829,621.944,302.636,0.847295,610.872,302.636,0.848517,599.799,298.609,0.854165,591.746,290.556,0.87109,608.858,281.497,0.885621,616.911,280.49,0.934249,623.958,280.49,0.9665,632.011,284.516,0.871511,624.964,287.536,0.943282,617.918,288.543,0.894428,609.865,288.543,0.910663,551.481,197.947,0.855442,623.958,183.854,0.964622
390.208,178.215,0.761573,399.047,200.31,0.77845,407.001,221.522,0.74725,419.374,243.617,0.757157,435.283,261.293,0.713822,460.913,271.015,0.764603,483.892,277.202,0.819021,509.523,278.969,0.833556,533.386,273.666,0.81193,547.527,265.712,0.794536,559.9,252.455,0.787152,567.854,237.43,0.764272,571.39,222.405,0.749551,573.157,207.381,0.796907,569.622,189.704,0.812129,568.738,172.028,0.848772,566.087,156.12,0.741477,434.399,125.186,0.660348,442.353,116.348,0.753869,455.61,110.161,0.772081,469.751,107.51,0.788786,483.009,103.091,0.699554,524.548,101.323,0.697385,529.851,98.6719,0.685459,535.153,96.0205,0.733729,542.224,96.9043,0.701525,549.294,100.44,0.598816,511.29,128.721,0.723699,515.71,142.862,0.800936,520.129,156.12,0.82926,525.431,169.377,0.893499,504.22,187.053,0.988985,513.058,190.588,0.880959,524.548,192.356,0.843152,531.618,187.937,0.840589,535.153,186.169,0.802751,454.727,143.746,0.886009,460.913,136.676,0.929776,469.751,133.141,0.8945,476.822,138.443,0.823999,469.751,144.63,0.984447,461.797,145.514,0.950914,527.199,132.257,0.903733,533.386,126.954,0.890624,543.991,124.302,0.889067,551.062,130.489,0.893159,544.875,136.676,0.933421,534.27,136.676,0.960837,490.963,221.522,0.881557,503.336,212.684,0.849514,513.058,206.497,0.870599,525.431,205.613,0.848808,535.153,201.194,0.882607,545.759,207.381,0.949118,551.946,214.451,0.818005,547.527,222.405,0.959804,540.456,229.476,1.01739,530.734,233.895,0.828127,517.477,233.011,0.84971,504.22,228.592,0.934214,505.988,217.103,0.700256,516.593,214.451,0.871275,526.315,213.567,0.894275,534.27,211.8,0.88223,541.34,214.451,0.879707,535.153,215.335,0.895177,527.199,218.87,0.828561,517.477,219.754,0.794066,464.449,137.56,0.956687,539.572,129.605,1.01119
527.625,172.467,0.864762,529.387,194.499,0.813297,534.675,217.413,0.809698,537.319,238.564,0.792141,543.488,257.071,0.79746,556.708,275.578,0.78726,573.452,287.035,0.764196,591.959,298.492,0.877536,613.111,301.136,0.831307,634.262,298.492,0.835903,652.769,285.272,0.782081,666.87,270.29,0.801512,676.564,250.902,0.825966,683.614,231.513,0.827295,688.021,211.244,0.783765,689.783,188.33,0.845913,690.665,165.416,0.819908,548.776,150.434,0.874052,556.708,143.384,0.870695,569.927,138.096,0.91159,584.028,138.096,0.909685,596.366,143.384,0.898917,626.33,140.74,0.818693,638.668,136.333,0.85452,649.244,133.69,0.834926,662.463,136.333,0.91653,672.157,143.384,0.834591,613.111,161.891,0.870193,613.992,176.873,0.864185,613.992,190.974,0.848617,613.992,205.075,0.800631,599.01,213.887,0.919127,606.06,214.769,0.899261,613.992,218.294,0.871196,620.161,215.65,0.899589,627.211,213.887,0.898165,562.877,169.823,0.854339,570.808,165.416,0.933211,579.621,165.416,0.897834,590.197,167.179,0.831515,580.503,170.704,0.863043,570.808,171.585,0.938618,639.549,165.416,0.865402,647.481,162.772,0.869234,655.413,162.772,0.895439,662.463,165.416,0.964036,655.413,167.179,0.900946,647.481,166.298,0.901711,588.434,248.258,0.858416,599.01,242.089,0.95752,607.823,236.801,0.829444,613.992,240.326,0.815566,621.042,236.801,0.857881,629.855,242.089,0.857985,640.431,247.377,0.896285,629.855,250.902,0.827589,621.042,255.308,0.847677,613.992,256.19,0.863581,606.941,255.308,0.855083,599.01,251.783,0.879743,592.841,247.377,0.883953,606.941,244.733,0.841103,613.992,245.614,0.846803,621.042,243.852,0.873657,634.262,246.495,0.884368,621.042,244.733,0.857397,613.992,245.614,0.849645,606.941,244.733,0.846178,576.977,167.179,0.831319,651.006,164.535,0.890841
530.793,172.569,0.854939,531.662,195.167,0.842556,536.877,218.634,0.802913,539.485,241.232,0.818637,548.176,261.222,0.746452,561.213,276.866,0.764337,579.465,290.773,0.813345,597.717,300.333,0.762192,618.577,304.679,0.796868,637.698,298.595,0.771387,655.95,285.558,0.78428,668.987,270.783,0.832327,678.547,252.53,0.775188,684.631,233.409,0.803028,689.846,212.55,0.809427,691.585,188.214,0.856969,691.585,166.485,0.830251,551.653,150.841,0.855123,559.475,141.28,0.847941,572.512,137.804,0.944138,586.418,138.673,0.938028,600.325,143.888,0.86601,629.006,138.673,0.842174,642.043,135.196,0.847698,654.211,131.72,0.835848,664.641,134.327,0.817459,675.94,143.018,0.782966,615.969,160.401,0.841637,618.577,176.046,0.823304,620.315,189.952,0.836095,620.315,204.728,0.796299,602.932,213.419,0.853831,611.623,215.157,0.879445,619.446,218.634,0.844453,626.399,216.026,0.870032,630.745,214.288,0.842437,566.428,169.962,0.838417,574.25,166.485,0.913109,585.549,165.616,0.897859,593.371,167.354,0.86625,585.549,171.7,0.89365,574.25,172.569,0.888965,642.043,165.616,0.872799,649.866,163.878,0.889387,657.688,163.878,0.86832,665.51,166.485,0.910264,657.688,167.354,0.880744,649.866,166.485,0.945714,593.371,249.054,0.917211,602.932,242.101,0.899328,613.362,236.886,0.874471,620.315,240.362,0.84693,627.268,236.886,0.856811,635.09,242.101,0.967333,642.913,249.054,0.9337,635.09,256.007,0.93514,627.268,256.876,0.879971,620.315,257.745,0.855764,612.493,256.876,0.857204,602.063,256.007,0.883216,598.586,249.054,0.860695,613.362,245.577,0.853427,620.315,247.316,0.853973,627.268,245.577,0.845078,638.567,249.054,0.858703,627.268,246.446,0.839864,620.315,247.316,0.864515,613.362,246.446,0.83834,580.334,167.354,0.868349,654.211,165.616,0.887993
486.307,252.376,0.445816,491.729,284.002,0.599861,497.15,314.724,0.618713,509.801,343.639,0.576098,536.908,367.132,0.53271,567.631,380.686,0.579218,603.774,387.011,0.621756,639.918,391.529,0.730514,668.833,384.301,0.780171,681.483,369.843,0.808554,682.387,348.157,0.771147,682.387,326.471,0.730648,681.483,304.784,0.761799,679.676,284.002,0.69797,676.965,262.316,0.709406,674.255,240.629,0.797703,667.93,225.268,0.726783,554.077,233.401,0.603464,565.823,218.943,0.830988,581.185,209.907,0.824469,601.064,206.293,0.815153,618.232,207.196,0.733531,642.629,204.486,0.810409,649.858,197.257,0.876776,657.086,192.739,0.827142,665.219,190.028,0.86233,669.737,190.932,0.774774,637.207,224.365,0.823176,645.34,238.822,0.830706,652.568,252.376,0.840127,660.701,267.737,0.890906,635.4,290.327,0.730621,645.34,290.327,0.84047,654.376,287.616,0.773173,660.701,284.002,0.838266,667.026,280.387,0.757411,580.281,240.629,0.929827,587.51,233.401,0.910023,595.642,232.497,0.903996,603.774,233.401,0.840453,596.546,239.726,0.895083,588.413,241.533,0.907003,644.436,220.75,0.79935,648.954,212.618,0.82405,658.894,210.811,0.911348,663.411,217.136,0.810989,659.797,219.847,0.831957,652.568,223.461,0.789534,620.943,329.181,0.81078,631.786,321.049,0.900855,644.436,314.724,0.830468,655.279,312.917,0.851136,660.701,310.206,0.843129,667.026,311.11,0.856268,667.93,312.917,0.813246,668.833,321.049,0.834803,667.026,328.278,0.877493,659.797,334.603,0.90262,646.243,335.507,0.865375,632.689,334.603,0.871851,629.979,327.374,0.7563,644.436,321.049,0.80269,656.183,319.242,0.820532,660.701,317.435,0.831821,666.122,314.724,0.818261,661.604,320.146,0.917885,657.99,323.76,0.830795,645.34,327.374,0.898367,591.124,235.208,0.824269,652.568,217.136,0.777522
563.294,194.061,0.70281,566.869,220.514,0.702761,569.014,244.107,0.768251,577.593,268.415,0.609057,589.032,290.579,0.643636,602.616,309.167,0.668034,622.635,324.896,0.706511,644.083,336.335,0.730176,667.676,338.48,0.675489,683.405,329.901,0.71357,695.559,312.027,0.667228,707.713,295.583,0.76133,717.007,279.139,0.811586,721.297,261.266,0.759305,723.442,239.103,0.737136,727.732,220.514,0.678293,727.017,199.066,0.646922,601.901,187.626,0.849075,614.055,181.907,0.902344,629.069,179.762,0.823057,642.653,181.907,0.914976,657.667,186.197,0.77856,681.975,182.622,0.803864,691.269,176.187,0.820017,700.564,172.613,0.787026,711.288,170.468,0.839535,722.012,175.472,0.803277,670.536,199.781,0.92563,672.681,216.224,0.842531,675.541,233.383,0.896129,676.97,250.542,0.894902,656.237,255.546,0.821284,664.816,260.551,0.904578,671.251,262.696,0.868204,678.4,261.266,0.822906,682.69,258.406,0.754388,614.77,204.785,0.818993,624.779,204.07,0.906122,634.789,202.64,0.854957,642.653,204.785,0.841046,634.789,209.075,0.847142,624.779,209.79,0.917621,687.695,198.351,0.87252,695.559,196.921,0.808887,704.853,196.921,0.91857,711.288,198.351,0.926348,704.853,199.066,0.952879,694.844,199.066,0.859284,641.223,284.859,0.888802,653.377,279.139,0.902871,664.816,276.995,0.853528,671.251,278.425,0.928747,678.4,275.565,0.83836,686.98,278.425,0.929926,693.414,280.569,0.883682,687.695,291.294,0.878247,680.545,297.013,0.851183,671.966,299.158,0.844881,664.816,298.443,0.865288,653.377,295.583,0.850957,646.943,284.859,0.875696,664.816,284.144,0.912545,671.966,284.144,0.911942,678.4,283.429,0.855501,688.41,282.714,0.861128,679.115,284.144,0.861619,671.966,284.859,0.895928,664.816,284.859,0.877337,629.784,204.785,0.847906,699.849,197.636,0.825688
687.206,204.331,0.572898,681.967,234.023,0.677275,678.474,262.841,0.747986,679.347,293.407,0.665562,687.206,323.099,0.668918,700.306,350.171,0.673203,716.898,376.369,0.672046,739.604,402.568,0.686634,767.549,412.174,0.677051,796.368,408.681,0.68641,819.947,390.342,0.740681,840.033,369.383,0.755502,854.005,347.551,0.777965,867.105,325.719,0.87489,875.837,303.013,0.851373,881.951,278.561,0.778987,883.697,255.855,0.69792,723.011,214.81,0.748874,742.224,208.697,0.812887,761.436,212.191,0.772402,778.029,216.557,0.729542,792.001,229.656,0.615746,812.96,239.263,0.644914,833.046,232.276,0.649554,849.639,229.656,0.740251,867.105,234.023,0.790597,880.204,241.882,0.783269,801.608,252.362,0.767304,798.988,275.068,0.88098,797.241,296.9,0.814719,792.001,317.859,0.842475,764.929,309.999,0.819399,776.282,318.732,0.877294,789.382,326.592,0.810226,805.101,323.972,0.760689,819.073,318.732,0.67621,739.604,235.769,0.845187,750.083,237.516,0.812966,763.183,241.009,0.924305,771.916,242.756,0.899509,763.183,241.882,0.945494,750.083,241.009,0.906831,826.06,255.855,0.937666,837.413,254.982,0.845042,847.892,255.855,0.964807,859.245,257.602,0.856569,847.892,257.602,0.869521,837.413,256.728,0.849989,735.237,316.986,0.793591,754.45,323.099,0.771024,771.042,331.832,0.816835,784.142,337.945,0.769252,798.115,335.325,0.773708,812.96,332.705,0.70895,827.806,329.212,0.638898,813.834,346.678,0.794547,797.241,356.284,0.740667,778.902,358.904,0.804888,763.183,353.664,0.841663,747.464,338.818,0.804278,741.351,319.605,0.846153,769.296,334.451,0.813989,784.142,340.564,0.799752,798.988,339.691,0.714003,820.82,331.832,0.675835,798.115,345.804,0.852464,781.522,347.551,0.910541,764.929,341.438,0.810937,756.196,241.009,0.742554,841.779,255.855,0.825829
611.721,189.089,0.585754,616.546,216.428,0.641849,619.762,242.963,0.60236,629.411,268.694,0.505912,646.297,293.621,0.495174,668.812,307.29,0.436279,694.543,316.939,0.441842,720.273,320.96,0.433117,742.788,315.331,0.468519,762.086,308.094,0.235234,766.911,288.796,0.257034,771.735,272.714,0.367296,774.148,253.416,0.406185,771.735,238.942,0.429119,770.931,221.252,0.469524,768.519,203.562,0.510586,758.87,185.872,0.48007,691.326,164.966,0.692099,700.975,157.729,0.780197,713.841,153.709,0.86107,726.706,154.513,0.863487,739.572,160.141,0.928677,754.045,158.533,0.547187,758.066,152.905,0.606225,758.87,148.08,0.605863,761.282,147.276,0.467173,764.499,148.08,0.383622,751.633,178.635,0.892308,758.87,191.501,0.853112,765.303,205.975,0.766469,771.735,221.252,0.622855,741.984,236.53,0.808623,751.633,237.334,0.882833,758.87,238.942,0.780857,764.499,237.334,0.792961,766.911,235.726,0.68427,700.171,185.068,0.87919,707.408,178.635,0.886405,716.253,177.831,0.807267,722.686,182.656,0.735443,716.253,186.676,0.829815,707.408,188.285,0.846874,751.633,174.615,0.638079,754.045,172.203,0.558391,757.262,169.79,0.533869,757.262,170.595,0.41351,758.066,173.007,0.484247,754.849,175.419,0.549458,714.645,271.106,0.735699,732.335,261.457,0.818947,746.809,255.828,0.74819,757.262,255.828,0.760405,763.694,254.22,0.704881,767.715,256.632,0.513769,764.499,262.261,0.301006,764.499,271.91,0.565955,758.87,281.559,0.659309,752.437,283.971,0.714657,745.2,286.384,0.674197,729.923,282.363,0.703987,720.273,270.302,0.810233,746.004,265.477,0.691358,755.654,263.869,0.655836,760.478,263.869,0.586648,762.89,262.261,0.364447,758.87,269.498,0.622951,753.241,271.106,0.703232,746.004,271.91,0.730922,712.233,180.244,0.834189,754.045,173.007,0.537423
472.488,233.403,0.580262,476.426,265.893,0.653287,486.271,296.413,0.633221,501.039,322.011,0.586995,528.606,343.67,0.521372,559.126,353.515,0.636742,591.616,359.423,0.695759,623.12,362.376,0.766187,653.641,360.407,0.805367,669.393,348.593,0.766714,671.362,328.902,0.727265,674.316,307.243,0.72786,674.316,287.552,0.745899,671.362,265.893,0.776686,669.393,244.233,0.837351,664.471,225.527,0.746777,660.532,206.821,0.66616,534.513,207.805,0.630974,544.358,193.038,0.797496,561.095,181.223,0.805836,581.77,179.254,0.879777,599.492,180.239,0.814721,630.012,176.301,0.803546,636.904,171.378,0.908923,643.796,166.455,0.849461,651.672,165.471,0.831863,656.594,170.394,0.738585,619.182,197.96,0.805054,625.09,212.728,0.819603,631.981,227.496,0.905897,639.857,243.248,0.926109,614.26,262.939,0.882136,623.12,263.923,0.885653,634.935,263.923,0.815095,639.857,259.001,0.848564,645.765,257.032,0.779032,561.095,212.728,0.876838,568.972,206.821,0.840507,577.832,203.867,0.837168,587.678,209.775,0.840195,580.786,212.728,0.867363,569.956,214.697,0.834332,630.012,201.898,0.903733,637.888,195.007,0.92949,646.749,193.038,0.917629,653.641,197.96,0.906289,646.749,202.883,0.928589,637.888,203.867,0.95951,599.492,302.32,0.882936,614.26,295.428,0.897014,627.059,289.521,0.863967,637.888,289.521,0.908631,642.811,285.583,0.812914,650.687,287.552,0.835878,655.61,290.506,0.887645,653.641,298.382,0.924791,646.749,305.274,0.919363,638.873,306.258,0.895407,630.012,308.227,0.882015,615.244,306.258,0.932796,607.368,299.366,0.871453,629.028,296.413,0.83259,637.888,293.459,0.877795,644.78,290.506,0.890278,652.656,290.506,0.886917,645.765,296.413,0.903379,637.888,297.397,0.96708,629.028,298.382,0.908975,573.894,209.775,0.86826,638.873,195.991,0.839582
390.438,175.454,0.735307,399.988,198.896,0.775509,406.934,220.602,0.800504,419.089,243.175,0.703072,434.717,262.276,0.808648,456.422,274.431,0.768524,482.469,282.245,0.841519,505.91,287.454,0.806085,532.825,283.113,0.853103,548.453,275.299,0.779413,559.74,259.671,0.783625,565.817,242.307,0.804603,567.554,226.679,0.880483,568.422,208.447,0.773907,568.422,191.951,0.830386,567.554,172.85,0.774857,565.817,157.222,0.754187,435.585,126.834,0.625832,444.267,116.416,0.700348,456.422,110.338,0.764366,470.314,106.865,0.795326,484.205,103.392,0.70909,522.406,100.788,0.738476,527.616,97.315,0.736421,533.693,95.5785,0.792214,541.507,95.5785,0.770004,548.453,99.9196,0.644687,511.12,127.703,0.747998,515.461,141.594,0.793726,520.67,153.749,0.805668,525.879,165.904,0.851356,505.042,186.741,0.836585,512.856,191.951,0.877524,524.143,191.951,0.863713,531.089,191.082,0.83069,535.43,185.873,0.842914,453.817,144.199,0.84543,459.895,136.385,0.919243,469.445,134.648,0.927426,477.259,139.858,0.819595,470.314,145.067,0.961129,462.5,148.54,0.920527,526.748,133.78,0.886689,533.693,128.571,0.888363,544.112,125.966,0.869953,551.058,130.307,0.872684,544.98,136.385,0.97514,534.562,136.385,0.959639,490.282,226.679,0.911339,498.965,214.524,0.843633,511.12,207.578,0.962724,524.143,206.71,0.889658,532.825,206.71,0.94899,541.507,212.788,0.896085,545.848,220.602,0.857559,545.848,232.757,0.869369,538.903,240.571,0.940134,526.748,243.175,0.844548,511.988,242.307,0.888825,499.833,235.361,0.879765,498.096,225.811,0.779221,511.12,217.129,0.833849,525.011,214.524,0.874116,532.825,214.524,0.8819,539.771,220.602,0.812959,535.43,227.547,0.829291,525.879,232.757,0.851501,511.12,231.02,0.857357,464.236,138.989,0.92839,538.903,130.307,1.05384
483.002,198.323,0.642228,485.039,231.932,0.668814,493.187,263.504,0.675016,508.463,291.003,0.63138,532.906,312.39,0.590325,564.478,325.63,0.659152,597.069,330.722,0.709838,629.659,335.814,0.75253,658.176,335.814,0.744956,672.434,326.648,0.735124,678.545,305.261,0.778352,678.545,286.929,0.73712,678.545,264.523,0.795137,678.545,244.154,0.752576,677.526,221.748,0.792223,672.434,200.36,0.797791,668.36,182.028,0.720723,543.091,168.788,0.645851,556.331,155.548,0.837388,573.644,147.401,0.851689,592.995,146.382,0.800062,613.364,149.438,0.82035,637.807,150.456,0.759352,645.954,146.382,0.800825,654.102,141.29,0.923807,662.25,141.29,0.935572,669.379,147.401,0.802396,630.678,169.807,0.843739,637.807,182.028,0.874092,644.936,196.287,0.854133,653.084,207.489,0.836281,622.53,230.914,0.893185,633.733,230.914,0.811937,645.954,230.914,0.868049,651.047,229.895,0.811047,655.12,224.803,0.727939,571.607,181.01,0.881041,579.755,174.899,0.871049,588.921,173.881,0.918081,598.087,178.973,0.874511,589.94,182.028,0.921148,580.773,183.047,0.880024,638.825,173.881,0.858936,646.973,170.825,0.890099,655.12,169.807,0.900006,662.25,173.881,0.929186,655.12,178.973,0.846921,646.973,178.973,0.846281,611.327,272.67,0.867088,622.53,262.486,0.99271,635.77,255.357,0.879728,645.954,255.357,0.923003,653.084,254.338,0.861223,659.194,257.394,0.78078,660.213,267.578,0.750481,659.194,272.67,0.775658,654.102,278.781,0.838603,645.954,278.781,0.853066,637.807,278.781,0.897198,623.548,278.781,0.885584,617.438,271.652,0.842134,635.77,262.486,0.887055,645.954,262.486,0.940603,651.047,262.486,0.867891,655.12,266.56,0.819866,651.047,267.578,0.760726,645.954,269.615,0.870655,636.788,269.615,0.840972,582.81,177.954,0.820231,649.01,172.862,0.813135
443.444,183.82,0.5433,447.426,213.286,0.564067,449.815,241.16,0.642664,457.779,268.238,0.61281,474.504,289.741,0.659499,496.007,308.855,0.677748,519.899,324.783,0.732162,545.383,334.339,0.830106,571.665,334.339,0.795869,585.204,323.986,0.711526,590.778,305.669,0.702042,597.946,289.741,0.771633,603.521,271.424,0.718198,609.096,252.31,0.817779,614.67,233.993,0.779016,615.467,213.286,0.646486,612.281,196.562,0.475224,519.899,168.688,0.648569,531.845,163.113,0.769837,542.198,161.52,0.722481,554.94,160.724,0.733251,566.09,161.52,0.655217,589.982,161.52,0.0976822,608.299,155.149,0.100344,614.67,151.963,0.0826316,616.263,150.371,0.155157,620.245,152.76,0.270789,589.186,180.634,0.560044,595.557,197.358,0.693806,600.335,213.286,0.792931,603.521,227.622,0.845348,569.276,237.178,0.897862,578.036,241.957,0.752381,589.982,245.142,0.80191,596.353,244.346,0.8011,602.724,240.364,0.666565,532.641,181.43,0.872985,539.012,175.059,0.889278,547.773,174.263,0.832421,554.144,180.634,0.819669,546.18,185.412,0.839483,539.012,185.412,0.871005,598.742,175.856,0.361915,604.317,174.263,0.354403,613.078,173.466,0.373281,614.67,175.856,0.477192,609.096,178.245,0.480595,601.928,180.634,0.419508,539.012,270.627,0.901747,555.737,262.663,0.830602,570.868,257.885,0.864895,586.796,258.681,0.898986,593.964,258.681,0.874349,596.353,264.256,0.780473,590.778,273.813,0.655953,590.778,284.166,0.790777,589.186,295.316,0.835015,577.24,301.687,0.822526,562.904,300.891,0.799705,546.976,289.741,0.848536,544.587,271.424,0.887219,564.497,265.052,0.794731,582.814,266.645,0.80843,589.186,269.034,0.861086,589.186,273.016,0.684953,585.204,283.37,0.811662,576.443,289.741,0.874882,561.312,287.352,0.749048,542.994,178.245,0.843906,608.299,175.059,0.331846
